CHS_EVENT_SMAS_HISTORY_ID,CHS_EVENT_SMAS_SAMPLE_DATE,CHR_PCODE,CHR_RESULT_VALUE,CHR_LAB_QUAL,CHR_VALIDATED_YN,CHR_VALIDATION_DATE,CHR_VALIDATOR_QUAL,CHR_VALIDATOR_QUAL_EXPLN,CHR_METHOD_DETECT_LIMIT,CHR_REPORTING_DETECT_LIMIT,CHR_QUANTITATION_LIMIT,CHR_DETECTION_LIMIT_UNIT,CHR_LAB_VALIDATION_LEVEL,CHR_RESULT_COMMENT,CHS_SAMPLE_SOURCE,CHS_PARENT_SAMPLE_CDE,CHS_SAMPLE_DEL_GRP_EQUIS,CHS_SAMPLER,CHS_SAMPLING_COMPANY_CODE,CHS_COMMENT,CHEM_PARAMETER_NAME,CHEM_PARAMETER_UNIT,CHEM_PARAMETER_UNIT_NOSP,CHEM_PARAMETER_FRACTION,CHEM_PARAMETER_SOURCE,CHEM_PARAMETER_NOTES,high_flow_flag,year
07-SKAT_T93a-0.5,11/14/2019,153,1.6,J,Y,10/15/2021,E,,1,NA,2.5,mg/L,,,,,,UFI,UFI,191114001-010,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T14-0.2,11/14/2019,153,8.7,0,Y,10/15/2021,A,,1,NA,2.5,mg/L,,,,,,UFI,UFI,191114001-011,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T5-0.1,11/14/2019,153,NA,U,Y,10/15/2021,U,,1,1,2.5,mg/L,,,,,,UFI,UFI,191114001-012,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T2-0.1,11/25/2019,153,NA,U,Y,10/15/2021,U,,1,1,2.5,mg/L,,,,,,UFI,UFI,191125001-001,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2019
07-BSWP-0.1,11/25/2019,153,NA,U,Y,10/15/2021,U,,1,1,2.5,mg/L,,,,,,UFI,UFI,191125001-002,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2019
07-GROU-1.5,11/25/2019,153,NA,U,Y,10/15/2021,U,,1,1,2.5,mg/L,,,,,,UFI,UFI,191125001-003,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T89-0.2,11/25/2019,153,1.1,J,Y,10/15/2021,E,,1,NA,2.5,mg/L,,,,,,UFI,UFI,191125001-004,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T2-0.1,1/13/2020,153,1,J,Y,10/15/2021,E,,1,NA,2.5,mg/L,,,,,,UFI,UFI,200113001-001,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2020
07-SKAT_T89-0.2,1/13/2020,153,1.9,J,Y,10/15/2021,E,,1,NA,2.5,mg/L,,,,,,UFI,UFI,200113001-002,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2020
07-SKAT_T93a-0.5,1/13/2020,153,1.8,J,Y,10/15/2021,E,,1,NA,2.5,mg/L,,,,,,UFI,UFI,200113001-003,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2020
07-SKAT_T5-0.1,1/13/2020,153,NA,U,Y,10/15/2021,U,,1,1,2.5,mg/L,,,,,,UFI,UFI,200113001-004,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2020
07-SKAT_T2-0.1,2/26/2020,153,1.1,J,Y,10/15/2021,E,,1,NA,2.5,mg/L,,,,,,UFI,UFI,200226002-001,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2020
07-SKAT_T89-0.2,2/26/2020,153,17.7,0,Y,10/15/2021,A,,1,NA,2.5,mg/L,,,,,,UFI,UFI,200226002-002,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2020
07-SKAT_T93a-0.5,2/26/2020,153,5.3,0,Y,10/15/2021,A,,1,NA,2.5,mg/L,,,,,,UFI,UFI,200226002-003,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2020
07-SKAT_T5-0.1,2/26/2020,153,2.9,0,Y,10/15/2021,A,,1,NA,2.5,mg/L,,,,,,UFI,UFI,200226002-004,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2020
07-SKAT_T2-0.1,3/3/2020,153,22,0,Y,10/15/2021,A,,1,NA,2.5,mg/L,,,,,,UFI,UFI,200304001-001,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2020
07-SKAT_T89-0.2,3/3/2020,153,134.5,0,Y,10/15/2021,A,,1,NA,2.5,mg/L,,,,,,UFI,UFI,200304001-002,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2020
07-SKAT_T93a-0.5,3/3/2020,153,27.2,0,Y,10/15/2021,A,,1,NA,2.5,mg/L,,,,,,UFI,UFI,200304001-003,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2020
07-SKAT_T5-0.1,3/3/2020,153,167.5,0,Y,10/15/2021,A,,1,NA,2.5,mg/L,,,,,,UFI,UFI,200304001-004,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2020
07-SKAT_T2-0.1,3/20/2020,153,1.3,J,Y,10/15/2021,E,,1,NA,2.5,mg/L,,,,,,UFI,UFI,200320010-001,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2020
07-SKAT_T89-0.2,3/20/2020,153,2.6,0,Y,10/15/2021,A,,1,NA,2.5,mg/L,,,,,,UFI,UFI,200320010-002,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2020
07-SKAT_T93a-0.5,3/20/2020,153,3.7,0,Y,10/15/2021,A,,1,NA,2.5,mg/L,,,,,,UFI,UFI,200320010-003,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2020
07-SKAT_T5-0.1,3/20/2020,153,NA,U,Y,10/15/2021,U,,1,1,2.5,mg/L,,,,,,UFI,UFI,200320010-004,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2020
07-SKAT_T2-0.1,5/18/2020,153,1.8,J,Y,10/15/2021,E,,1,NA,2.5,mg/L,,,,,,UFI,UFI,200518001-001,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2020
07-SKAT_T89-0.2,5/18/2020,153,3.6,0,Y,10/15/2021,A,,1,NA,2.5,mg/L,,,,,,UFI,UFI,200518001-002,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2020
07-SKAT_T93a-0.5,5/18/2020,153,4.6,0,Y,10/15/2021,A,,1,NA,2.5,mg/L,,,,,,UFI,UFI,200518001-003,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2020
07-SKAT_T5-0.1,5/18/2020,153,3.7,0,Y,10/15/2021,A,,1,NA,2.5,mg/L,,,,,,UFI,UFI,200518001-004,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2020
07-SKAT_T2-0.1,12/16/2020,153,1.4,J,Y,10/15/2021,E,,1,NA,2.5,mg/L,,,,,,UFI,UFI,201216002-001,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2020
07-SKAT_T89-0.2,12/16/2020,153,NA,U,Y,10/15/2021,U,,1,1,2.5,mg/L,,,,,,UFI,UFI,201216002-002,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2020
07-SKAT_T93a-0.5,12/16/2020,153,1.6,J,Y,10/15/2021,E,,1,NA,2.5,mg/L,,,,,,UFI,UFI,201216002-003,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2020
07-SKAT_T5-0.1,12/16/2020,153,NA,U,Y,10/15/2021,U,,1,1,2.5,mg/L,,,,,,UFI,UFI,201216002-004,TOTAL SUSPENDED SOLIDS,mg/L,mg/L,TOTAL,LAB,,,2020
07-SKAT_T2-0.1,4/5/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018095001,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T2-0.1,4/19/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018109029,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T2-0.1,5/2/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018122005,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T2-0.1,5/17/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018137020,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T2-0.1,5/30/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018150029,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-BSWP-0.1,5/30/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018150030,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T89-0.2,5/30/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018150031,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-GROU-1.5,5/30/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018150032,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T2-0.1,6/14/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018165028,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-BSWP-0.1,6/14/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018165029,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-GROU-1.5,6/14/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018165030,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T89-0.2,6/14/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018165031,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T2-0.1,6/29/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018180010,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-BSWP-0.1,6/29/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018180011,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T89-0.2,6/29/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018180013,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-GROU-1.5,6/29/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018180014,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T2-0.1,7/11/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018192081,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-BSWP-0.1,7/11/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018192082,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-GROU-1.5,7/11/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018192083,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T89-0.2,7/11/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018192084,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T2-0.1,7/25/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018206082,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2018
07-BSWP-0.1,7/25/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018206083,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2018
07-GROU-1.5,7/25/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018206084,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2018
07-SKAT_T89-0.2,7/25/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018206085,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2018
07-SKAT_T2-0.1,8/8/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018220082,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-BSWP-0.1,8/8/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018220083,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-GROU-1.5,8/8/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018220084,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T89-0.2,8/8/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018220085,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T2-0.1,8/14/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018226064,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2018
07-BSWP-0.1,8/14/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018226065,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2018
07-GROU-1.5,8/14/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018226066,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2018
07-SKAT_T89-0.2,8/14/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018226067,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2018
07-SKAT_T2-0.1,8/22/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018234084,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-BSWP-0.1,8/22/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018234085,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-GROU-1.5,8/22/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018234086,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T89-0.2,8/22/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018234087,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T2-0.1,9/6/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018250001,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-BSWP-0.1,9/6/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018250002,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-GROU-1.5,9/6/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018250003,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T89-0.2,9/6/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018250004,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T2-0.1,9/10/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018254013,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2018
07-BSWP-0.1,9/10/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018254014,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2018
07-GROU-1.5,9/10/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018254015,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2018
07-SKAT_T89-0.2,9/10/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018254016,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2018
07-SKAT_T2-0.1,9/18/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018261127,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-BSWP-0.1,9/18/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018261128,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-GROU-1.5,9/18/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018261129,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T89-0.2,9/18/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018261130,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T2-0.1,9/25/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018268060,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2018
07-BSWP-0.1,9/25/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018268061,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2018
07-GROU-1.5,9/25/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018268062,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2018
07-SKAT_T89-0.2,9/25/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018268063,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2018
07-SKAT_T2-0.1,10/3/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018276032,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-BSWP-0.1,10/3/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018276033,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-GROU-1.5,10/3/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018276034,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T89-0.2,10/3/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018276035,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T2-0.1,10/17/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018290005,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-BSWP-0.1,10/17/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018290006,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-GROU-1.5,10/17/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018290007,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T89-0.2,10/17/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018290008,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T2-0.1,10/29/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018303001,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2018
07-BSWP-0.1,10/29/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018303002,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2018
07-GROU-1.5,10/29/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018303003,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2018
07-SKAT_T89-0.2,10/29/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018303004,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2018
07-SKAT_T2-0.1,11/15/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018319001,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-GROU-1.5,11/15/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018319002,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T89-0.2,11/15/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018319003,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T2-0.1,11/27/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018331005,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2018
07-BSWP-0.1,11/27/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018331006,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2018
07-GROU-1.5,11/27/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018331007,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2018
07-SKAT_T89-0.2,11/27/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018331008,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2018
07-SKAT_T2-0.1,12/11/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018346001,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-BSWP-0.1,12/11/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018346002,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-GROU-1.5,12/11/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018346003,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T89-0.2,12/11/2018,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,2018346004,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2018
07-SKAT_T2-0.1,3/26/2019,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,190508011-001,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2019
07-SKAT_T2-0.1,4/15/2019,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,190508012-001,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2019
07-SKAT_T2-0.1,5/1/2019,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,190508013-001,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2019
07-BSWP-0.1,5/1/2019,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,190508013-004,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2019
07-GROU-1.5,5/1/2019,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,190508013-005,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2019
07-SKAT_T89-0.2,5/1/2019,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,190508013-006,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,,2019
07-BSWP-0.1,5/10/2019,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,190509001-001,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2019
07-SKAT_T14-0.2,5/10/2019,139,288.5,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,190509001-002,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2019
07-SKAT_T21-0.1,5/10/2019,139,152.4,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,190509001-003,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2019
07-GROU-1.5,5/10/2019,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,190509001-004,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2019
07-SKAT_T89-0.2,5/10/2019,139,,0,Y,10/15/2021,A,,10,NA,10,uS/cm,,,,,,UFI,UFI,190509001-005,SPECIFIC CONDUCTANCE,uS/cm,uS/cm,TOTAL,LAB,,yes,2019
